gene_name	width	sample
VFG034719(gi:387614643)	0.987889273356401	CD5_T1_B6
VFG034682(gi:443616608)	0.99060014461316	CD5_T1_B6
VFG034678(gi:386612743)	0.952692867540029	CD5_T1_B6
VFG034677(gi:387611073)	0.991994177583697	CD5_T1_B6
VFG034566(gi:387610830)	0.976274371623209	CD5_T1_B6
VFG034476(gi:387610823)	0.914489311163896	CD5_T1_B6
VFG033368(gi:157157381)	0.902547065337763	CD5_T1_B6
VFG033345(gi:157157856)	0.996031746031746	CD5_T1_B6
VFG033335(gi:410482685)	0.990079365079365	CD5_T1_B6
VFG033319(gi:218561494)	0.994350282485876	CD5_T1_B6
VFG033307(gi:410482684)	0.964218455743879	CD5_T1_B6
VFG033291(gi:218561493)	0.915054986727342	CD5_T1_B6
VFG033264(gi:218561492)	0.914600550964187	CD5_T1_B6
VFG033218(gi:218561490)	0.989189189189189	CD5_T1_B6
VFG033197(gi:218561489)	0.97822445561139	CD5_T1_B6
VFG033175(gi:387615045)	0.986733001658375	CD5_T1_B6
VFG018225(gi:90111108)	0.978902953586498	CD5_T1_B6
VFG018218(gi:16128275)	0.97323600973236	CD5_T1_B6
VFG018211(gi:16128276)	0.978622327790974	CD5_T1_B6
VFG018198(gi:16128278)	0.97108843537415	CD5_T1_B6
VFG018191(gi:16128279)	0.988155668358714	CD5_T1_B6
VFG000927(gi:26246566)	0.997354497354497	CD5_T1_B6
VFG045689(gi:529234458)	0.900369003690037	CD5_T1_B6
VFG045671(gi:529233057)	0.956862745098039	CD5_T1_B6
VFG043441(gi:294623697)	0.994140625	CD5_T1_B6
VFG042993(gi:209491032)	0.976106194690265	CD5_T1_B6
VFG042991(gi:209491030)	0.973375931842385	CD5_T1_B6
VFG042990(gi:209491029)	0.995255041518387	CD5_T1_B6
VFG042989(gi:209491038)	0.974702380952381	CD5_T1_B6
VFG042988(gi:209491037)	0.937784522003035	CD5_T1_B6
VFG044165(gb|NP_752609)	0.998401278976819	CD5_T1_B6
VFG044159(gb|NP_752602)	1	CD5_T1_B6
VFG034895(gb|NP_285753)	0.940239043824701	CD5_T1_B6
VFG034866(gb|NP_290672)	0.936748893105629	CD5_T1_B6
VFG034754(gb|NP_288154)	0.986308583464982	CD5_T1_B6
VFG001444(gb|AAG10151)	1	CD5_T1_B6
VFG000863(gb|BAA94855)	0.948717948717949	CD5_T1_B6
VFG043518(gb|AAN12397)	0.91735918744229	CD5_T1_B6
VFG043511(gb|ZP_00602747)	0.974358974358974	CD5_T1_B6
VFG046071	0.921658986175115	CD5_T2_B2
VFG046070	0.951282051282051	CD5_T2_B2
VFG046011	0.944305901911887	CD5_T2_B2
VFG044067(gi:218534572)	0.934077618288145	CD5_T2_B2
VFG043545(gi:218560235)	0.935593220338983	CD5_T2_B2
VFG043117(gi:15802383)	0.936314363143631	CD5_T2_B2
VFG043116(gi:161367586)	0.961748633879781	CD5_T2_B2
VFG043115(gi:15802381)	0.980676328502415	CD5_T2_B2
VFG043113(gi:15802379)	0.929032258064516	CD5_T2_B2
VFG043112(gi:15802378)	0.988475177304965	CD5_T2_B2
VFG043099(gi:15802355)	0.967540574282147	CD5_T2_B2
VFG043095(gi:15802301)	0.996763754045307	CD5_T2_B2
VFG043093(gi:15802299)	0.928571428571429	CD5_T2_B2
VFG043088(gi:15802293)	0.924031007751938	CD5_T2_B2
VFG043085(gi:15802290)	0.913486005089059	CD5_T2_B2
VFG043084(gi:15801200)	0.936058700209644	CD5_T2_B2
VFG043083(gi:15801199)	0.964111922141119	CD5_T2_B2
VFG043080(gi:15801196)	0.911301859799714	CD5_T2_B2
VFG043079(gi:15801195)	0.955300127713921	CD5_T2_B2
VFG043078(gi:15801194)	0.962962962962963	CD5_T2_B2
VFG043076(gi:15801192)	0.923850574712644	CD5_T2_B2
VFG043074(gi:15801190)	0.976019184652278	CD5_T2_B2
VFG042718(gi:15801636)	0.967213114754098	CD5_T2_B2
VFG042404(gi:15804987)	0.902439024390244	CD5_T2_B2
VFG042403(gi:15800803)	0.911347517730496	CD5_T2_B2
VFG042089(gi:15832971)	0.936936936936937	CD5_T2_B2
VFG000927(gi:26246566)	0.96031746031746	CD5_T2_B2
VFG012874(gi:30064027)	0.947565543071161	CD5_T2_B6
VFG000477(gi:16766230)	0.910372608257805	CD5_T2_B6
VFG046073	0.966887417218543	CD5_T2_B6
VFG046068	0.905275779376499	CD5_T2_B6
VFG044067(gi:218534572)	0.947368421052632	CD5_T2_B6
VFG043545(gi:218560235)	0.95819209039548	CD5_T2_B6
VFG043120(gi:15802868)	0.951807228915663	CD5_T2_B6
VFG043114(gi:15802380)	0.989054726368159	CD5_T2_B6
VFG043112(gi:15802378)	0.924645390070922	CD5_T2_B6
VFG043110(gi:161367587)	0.928675400291121	CD5_T2_B6
VFG043109(gi:161367588)	0.934497816593886	CD5_T2_B6
VFG043107(gi:15802373)	0.972875226039783	CD5_T2_B6
VFG043105(gi:15802361)	0.920765027322404	CD5_T2_B6
VFG043101(gi:15802357)	0.918055555555556	CD5_T2_B6
VFG043099(gi:15802355)	0.941323345817728	CD5_T2_B6
VFG043097(gi:15802303)	0.956822107081174	CD5_T2_B6
VFG043096(gi:15802302)	0.998873873873874	CD5_T2_B6
VFG043095(gi:15802301)	0.910463861920173	CD5_T2_B6
VFG043094(gi:15802300)	0.990839694656489	CD5_T2_B6
VFG043093(gi:15802299)	0.992063492063492	CD5_T2_B6
VFG043088(gi:15802293)	0.978294573643411	CD5_T2_B6
VFG043087(gi:15802292)	0.961705831157528	CD5_T2_B6
VFG043084(gi:15801200)	0.912997903563941	CD5_T2_B6
VFG043083(gi:15801199)	0.978102189781022	CD5_T2_B6
VFG043082(gi:15801198)	0.983014861995754	CD5_T2_B6
VFG043081(gi:15801197)	0.956284153005464	CD5_T2_B6
VFG043079(gi:15801195)	0.937420178799489	CD5_T2_B6
VFG043078(gi:15801194)	0.939153439153439	CD5_T2_B6
VFG042718(gi:15801636)	0.946448087431694	CD5_T2_B6
VFG042404(gi:15804987)	0.929539295392954	CD5_T2_B6
VFG042403(gi:15800803)	1	CD5_T2_B6
VFG042210	0.909323116219668	CD5_T2_B6
VFG042083(gi:15832980)	0.96757852077001	CD5_T2_B6
VFG040997	0.956656346749226	CD5_T2_B6
VFG044165(gb|NP_752609)	0.907274180655476	CD5_T2_B6
VFG044159(gb|NP_752602)	0.99002493765586	CD5_T2_B6
VFG012874(gi:30064027)	0.954307116104869	DONOR7_T1_B8
VFG045811	0.92526158445441	DONOR7_T1_B8
VFG045808	0.916771752837327	DONOR7_T1_B8
VFG044171(gi:26248334)	0.901769087523277	DONOR7_T1_B8
VFG044067(gi:218534572)	0.917065390749601	DONOR7_T1_B8
VFG043120(gi:15802868)	0.94578313253012	DONOR7_T1_B8
VFG043101(gi:15802357)	0.918055555555556	DONOR7_T1_B8
VFG043098(gi:15802304)	0.952777777777778	DONOR7_T1_B8
VFG043097(gi:15802303)	0.920552677029361	DONOR7_T1_B8
VFG043092(gi:15802298)	0.912755716004814	DONOR7_T1_B8
VFG043091(gi:15802296)	0.901277584204414	DONOR7_T1_B8
VFG043083(gi:15801199)	0.902676399026764	DONOR7_T1_B8
VFG043080(gi:15801196)	0.938483547925608	DONOR7_T1_B8
VFG042718(gi:15801636)	0.904918032786885	DONOR7_T1_B8
VFG040998	0.976244343891403	DONOR7_T1_B8
VFG035960(gi:386621289)	0.942219152854512	DONOR7_T1_B8
VFG035277(gi:386620400)	0.925042589437819	DONOR7_T1_B8
VFG035194(gi:386620390)	0.914675767918089	DONOR7_T1_B8
VFG001731(gi:26249445)	0.980392156862745	DONOR7_T1_B8
VFG001445(gi:150860)	0.932343234323432	DONOR7_T1_B8
VFG000927(gi:26246566)	0.922398589065256	DONOR7_T1_B8
VFG001448(gb|AAA21682)	0.971973762671437	DONOR7_T1_B8
VFG043979(gi:145567)	0.973307291666667	DONOR7_T2_B8
VFG043113(gi:15802379)	0.941935483870968	DONOR7_T2_B8
VFG043097(gi:15802303)	0.963730569948187	DONOR7_T2_B8
VFG043083(gi:15801199)	0.900243309002433	DONOR7_T2_B8
VFG043074(gi:15801190)	0.971223021582734	DONOR7_T2_B8
VFG042402(gi:15800802)	0.924528301886792	DONOR7_T2_B8
VFG033218(gi:218561490)	0.917117117117117	DONOR7_T2_B8
VFG006075(gi:116628177)	0.931788931788932	IBS2_T1_B1
VFG012874(gi:30064027)	0.937078651685393	IBS2_T1_B1
VFG000477(gi:16766230)	0.983887210473313	IBS2_T1_B1
VFG045794	1	IBS2_T1_B1
VFG045793	0.917211328976035	IBS2_T1_B1
VFG045792	0.997929606625259	IBS2_T1_B1
VFG045791	0.973886328725038	IBS2_T1_B1
VFG043545(gi:218560235)	0.998870056497175	IBS2_T1_B1
VFG043544(gi:15800816)	0.972142170989433	IBS2_T1_B1
VFG043120(gi:15802868)	1	IBS2_T1_B1
VFG043119(gi:15802385)	0.956743002544529	IBS2_T1_B1
VFG043117(gi:15802383)	0.951219512195122	IBS2_T1_B1
VFG043116(gi:161367586)	0.912568306010929	IBS2_T1_B1
VFG043114(gi:15802380)	1	IBS2_T1_B1
VFG043113(gi:15802379)	0.924731182795699	IBS2_T1_B1
VFG043112(gi:15802378)	0.944148936170213	IBS2_T1_B1
VFG043111(gi:15802377)	0.995495495495496	IBS2_T1_B1
VFG043110(gi:161367587)	0.986171761280932	IBS2_T1_B1
VFG043109(gi:161367588)	0.912663755458515	IBS2_T1_B1
VFG043108(gi:15802374)	0.948795180722892	IBS2_T1_B1
VFG043107(gi:15802373)	0.982519590114527	IBS2_T1_B1
VFG043105(gi:15802361)	0.989071038251366	IBS2_T1_B1
VFG043103(gi:15802359)	0.99928469241774	IBS2_T1_B1
VFG043101(gi:15802357)	0.919444444444444	IBS2_T1_B1
VFG043100(gi:15802356)	0.998299319727891	IBS2_T1_B1
VFG043099(gi:15802355)	0.930087390761548	IBS2_T1_B1
VFG043098(gi:15802304)	0.997222222222222	IBS2_T1_B1
VFG043097(gi:15802303)	0.998272884283247	IBS2_T1_B1
VFG043096(gi:15802302)	0.997747747747748	IBS2_T1_B1
VFG043095(gi:15802301)	0.961165048543689	IBS2_T1_B1
VFG043094(gi:15802300)	0.978117048346056	IBS2_T1_B1
VFG043093(gi:15802299)	0.982142857142857	IBS2_T1_B1
VFG043092(gi:15802298)	0.972322503008424	IBS2_T1_B1
VFG043090(gi:15802295)	0.925714285714286	IBS2_T1_B1
VFG043089(gi:15802294)	0.997435897435897	IBS2_T1_B1
VFG043088(gi:15802293)	0.993798449612403	IBS2_T1_B1
VFG043087(gi:15802292)	0.936466492602263	IBS2_T1_B1
VFG043086(gi:15802291)	0.996632996632997	IBS2_T1_B1
VFG043084(gi:15801200)	1	IBS2_T1_B1
VFG043083(gi:15801199)	0.979318734793187	IBS2_T1_B1
VFG043082(gi:15801198)	0.996815286624204	IBS2_T1_B1
VFG043081(gi:15801197)	0.959927140255009	IBS2_T1_B1
VFG043080(gi:15801196)	0.995708154506438	IBS2_T1_B1
VFG043079(gi:15801195)	0.983397190293742	IBS2_T1_B1
VFG043077(gi:15801193)	0.95771144278607	IBS2_T1_B1
VFG043076(gi:15801192)	0.984195402298851	IBS2_T1_B1
VFG043075(gi:15801191)	1	IBS2_T1_B1
VFG043074(gi:15801190)	0.997601918465228	IBS2_T1_B1
VFG043073(gi:15801189)	0.989393939393939	IBS2_T1_B1
VFG043072(gi:15801187)	0.997601918465228	IBS2_T1_B1
VFG042727(gi:15801156)	0.984615384615385	IBS2_T1_B1
VFG042726(gi:15801155)	0.968824940047962	IBS2_T1_B1
VFG042718(gi:15801636)	0.99672131147541	IBS2_T1_B1
VFG042714(gi:15801632)	1	IBS2_T1_B1
VFG042713(gi:15801631)	0.918439716312057	IBS2_T1_B1
VFG042592(gi:46487741)	0.925881886642885	IBS2_T1_B1
VFG042591(gi:46487740)	0.909836065573771	IBS2_T1_B1
VFG042210	0.974457215836526	IBS2_T1_B1
VFG042097(gi:15832963)	0.997095134350036	IBS2_T1_B1
VFG042096(gi:15832962)	0.953252032520325	IBS2_T1_B1
VFG042095(gi:15832966)	1	IBS2_T1_B1
VFG042094(gi:15832965)	0.940298507462687	IBS2_T1_B1
VFG042093(gi:15832967)	0.918981481481482	IBS2_T1_B1
VFG042092(gi:15832970)	0.998639455782313	IBS2_T1_B1
VFG042091(gi:15832969)	0.946735395189003	IBS2_T1_B1
VFG042089(gi:15832971)	0.975975975975976	IBS2_T1_B1
VFG042088(gi:15832974)	0.974051896207585	IBS2_T1_B1
VFG042087(gi:15832973)	1	IBS2_T1_B1
VFG042086(gi:15832975)	0.984848484848485	IBS2_T1_B1
VFG042085(gi:15832978)	0.996168582375479	IBS2_T1_B1
VFG042084(gi:15832979)	1	IBS2_T1_B1
VFG042083(gi:15832980)	0.990881458966565	IBS2_T1_B1
VFG042082(gi:15832981)	0.944983818770227	IBS2_T1_B1
VFG042081(gi:15832984)	0.984848484848485	IBS2_T1_B1
VFG042080(gi:15832983)	0.99702380952381	IBS2_T1_B1
VFG042078(gi:15832985)	0.998544395924309	IBS2_T1_B1
VFG042077(gi:15832986)	1	IBS2_T1_B1
VFG042076(gi:15832987)	1	IBS2_T1_B1
VFG042073(gi:15832988)	1	IBS2_T1_B1
VFG041003(gi:284924301)	0.998236331569665	IBS2_T1_B1
VFG041002(gi:284924300)	1	IBS2_T1_B1
VFG041001(gi:284924299)	0.979220779220779	IBS2_T1_B1
VFG041000(gi:284924296)	0.968253968253968	IBS2_T1_B1
VFG040999(gi:284924295)	1	IBS2_T1_B1
VFG040998	1	IBS2_T1_B1
VFG040997	1	IBS2_T1_B1
VFG040956(gi:157156659)	0.994791666666667	IBS2_T1_B1
VFG040947(gi:157156601)	0.966921119592875	IBS2_T1_B1
VFG036001(gi:387605878)	0.999656002751978	IBS2_T1_B1
VFG035957(gi:387609338)	0.999426605504587	IBS2_T1_B1
VFG035891(gi:387605712)	0.998050682261209	IBS2_T1_B1
VFG035882(gi:387605711)	0.994047619047619	IBS2_T1_B1
VFG035824(gi:387605702)	0.940269749518304	IBS2_T1_B1
VFG035799(gi:387605701)	0.928571428571429	IBS2_T1_B1
VFG035774(gi:387605700)	1	IBS2_T1_B1
VFG035751(gi:387605699)	1	IBS2_T1_B1
VFG035726(gi:387605698)	0.925624321389794	IBS2_T1_B1
VFG035701(gi:387605697)	0.977142857142857	IBS2_T1_B1
VFG035626(gi:387605694)	0.943578322197476	IBS2_T1_B1
VFG035601(gi:387605693)	0.962532299741602	IBS2_T1_B1
VFG035575(gi:387605692)	1	IBS2_T1_B1
VFG035524(gi:218703469)	0.969516235917826	IBS2_T1_B1
VFG035523(gi:387605690)	0.939015939015939	IBS2_T1_B1
VFG035499(gi:387605689)	0.998866213151927	IBS2_T1_B1
VFG035477(gi:218703467)	0.999333333333333	IBS2_T1_B1
VFG035476(gi:387605688)	0.949227373068433	IBS2_T1_B1
VFG035450(gi:387605687)	1	IBS2_T1_B1
VFG035432(gi:218696585)	0.975294117647059	IBS2_T1_B1
VFG035428(gi:387609992)	0.97070884592853	IBS2_T1_B1
VFG035427(gi:218696586)	0.966608084358524	IBS2_T1_B1
VFG035424(gi:410481024)	0.917984768599883	IBS2_T1_B1
VFG035422(gi:218696587)	0.991708126036484	IBS2_T1_B1
VFG035417(gi:218696588)	0.996825396825397	IBS2_T1_B1
VFG035413(gi:387609989)	0.94621372965322	IBS2_T1_B1
VFG035412(gi:218696589)	0.981830887491265	IBS2_T1_B1
VFG035407(gi:218696590)	0.911711711711712	IBS2_T1_B1
VFG035402(gi:218696591)	1	IBS2_T1_B1
VFG035399(gi:410481019)	0.943361188486537	IBS2_T1_B1
VFG035394(gi:410481018)	1	IBS2_T1_B1
VFG035389(gi:410481017)	0.920940170940171	IBS2_T1_B1
VFG035387(gi:218696594)	1	IBS2_T1_B1
VFG035383(gi:387609983)	0.980707395498392	IBS2_T1_B1
VFG035382(gi:218696595)	0.996875	IBS2_T1_B1
VFG035377(gi:218696596)	0.982251802551303	IBS2_T1_B1
VFG035374(gi:410481014)	0.930930930930931	IBS2_T1_B1
VFG035372(gi:218696597)	0.997635933806147	IBS2_T1_B1
VFG035367(gi:218696598)	0.90138067061144	IBS2_T1_B1
VFG035359(gi:410481010)	1	IBS2_T1_B1
VFG035354(gi:410481009)	1	IBS2_T1_B1
VFG035345(gi:218696615)	0.999269005847953	IBS2_T1_B1
VFG035333(gi:218696617)	0.988003427592117	IBS2_T1_B1
VFG035330(gi:410481000)	0.939759036144578	IBS2_T1_B1
VFG035328(gi:218696618)	0.980676328502415	IBS2_T1_B1
VFG035317(gi:218696619)	0.983908045977012	IBS2_T1_B1
VFG035301(gi:218696620)	0.985102420856611	IBS2_T1_B1
VFG035287(gi:387609964)	0.958083832335329	IBS2_T1_B1
VFG035286(gi:218696621)	1	IBS2_T1_B1
VFG035273(gi:218696622)	0.998866213151927	IBS2_T1_B1
VFG035268(gi:387609962)	0.975468975468975	IBS2_T1_B1
VFG035267(gi:218696623)	0.99874686716792	IBS2_T1_B1
VFG035257(gi:218696624)	0.99437148217636	IBS2_T1_B1
VFG035242(gi:218696625)	0.997345132743363	IBS2_T1_B1
VFG035235(gi:218696626)	1	IBS2_T1_B1
VFG035228(gi:218696627)	1	IBS2_T1_B1
VFG035225(gi:387609957)	0.945427728613569	IBS2_T1_B1
VFG035222(gi:218696629)	1	IBS2_T1_B1
VFG035220(gi:218696630)	0.999405822935235	IBS2_T1_B1
VFG035209(gi:218696631)	0.999208234362629	IBS2_T1_B1
VFG035203(gi:387609953)	0.985267034990792	IBS2_T1_B1
VFG035201(gi:218696632)	0.909722222222222	IBS2_T1_B1
VFG035191(gi:387609951)	0.906696764484575	IBS2_T1_B1
VFG035190(gi:218696633)	0.904761904761905	IBS2_T1_B1
VFG035174(gi:218696634)	1	IBS2_T1_B1
VFG035159(gi:387609949)	0.968804159445407	IBS2_T1_B1
VFG035158(gi:218696635)	0.993979200875753	IBS2_T1_B1
VFG035142(gi:218696636)	0.909722222222222	IBS2_T1_B1
VFG035110(gi:218696638)	1	IBS2_T1_B1
VFG035091(gi:218696639)	0.982758620689655	IBS2_T1_B1
VFG034875(gi:291285483)	0.964423820572312	IBS2_T1_B1
VFG034817(gi:291282572)	0.981746031746032	IBS2_T1_B1
VFG034717(gi:218707582)	0.953863898500577	IBS2_T1_B1
VFG034670(gi:387606070)	1	IBS2_T1_B1
VFG034446(gi:218703572)	0.932735426008969	IBS2_T1_B1
VFG034365(gi:218707135)	0.998992950654582	IBS2_T1_B1
VFG034347(gi:218707134)	0.911858974358974	IBS2_T1_B1
VFG034329(gi:218707133)	0.931313131313131	IBS2_T1_B1
VFG034311(gi:218707132)	0.986547085201794	IBS2_T1_B1
VFG034293(gi:218707131)	0.995971802618328	IBS2_T1_B1
VFG033842(gi:218696653)	0.940499040307102	IBS2_T1_B1
VFG033831(gi:218697865)	0.982277251760136	IBS2_T1_B1
VFG033368(gi:157157381)	0.990033222591362	IBS2_T1_B1
VFG033345(gi:157157856)	0.990079365079365	IBS2_T1_B1
VFG033335(gi:410482685)	0.94047619047619	IBS2_T1_B1
VFG033317(gi:157155516)	0.951035781544256	IBS2_T1_B1
VFG033311(gi:387607090)	0.928436911487759	IBS2_T1_B1
VFG000927(gi:26246566)	0.955908289241623	IBS2_T1_B1
VFG013070(gb|YP_405013)	0.98313878080415	IBS2_T1_B1
VFG002056(gb|YP_404609)	0.947990543735225	IBS2_T1_B1
VFG002050(gb|YP_404603)	0.989035087719298	IBS2_T1_B1
VFG044165(gb|NP_752609)	1	IBS2_T1_B1
VFG044159(gb|NP_752602)	0.99833748960931	IBS2_T1_B1
VFG034915(gb|NP_290352)	0.937733499377335	IBS2_T1_B1
VFG034866(gb|NP_290672)	0.999367488931056	IBS2_T1_B1
VFG034772(gb|NP_290644)	0.995427526291724	IBS2_T1_B1
VFG034754(gb|NP_288154)	0.95260663507109	IBS2_T1_B1
VFG001450(gb|AAA24046)	0.996138996138996	IBS2_T1_B1
VFG001448(gb|AAA21682)	0.999403697078116	IBS2_T1_B1
VFG001444(gb|AAG10151)	0.981792717086835	IBS2_T1_B1
VFG000924(gb|NP_752610)	0.975966562173459	IBS2_T1_B1
VFG006089(gi:116628183)	0.927230046948357	IBS2_T2_B1
VFG006087(gi:116628182)	0.977777777777778	IBS2_T2_B1
VFG006079(gi:116628179)	0.913528591352859	IBS2_T2_B1
VFG005556(gi:116627090)	0.906542056074766	IBS2_T2_B1
VFG005324(gi:55820544)	0.921212121212121	IBS2_T2_B1
VFG012874(gi:30064027)	1	IBS2_T2_B1
VFG012870(gi:30062708)	0.93431855500821	IBS2_T2_B1
VFG000477(gi:16766230)	0.997985901309164	IBS2_T2_B1
VFG045794	1	IBS2_T2_B1
VFG045793	0.991285403050109	IBS2_T2_B1
VFG045791	0.912442396313364	IBS2_T2_B1
VFG043545(gi:218560235)	0.964971751412429	IBS2_T2_B1
VFG043544(gi:15800816)	0.950048030739673	IBS2_T2_B1
VFG043120(gi:15802868)	0.98995983935743	IBS2_T2_B1
VFG043119(gi:15802385)	0.951653944020356	IBS2_T2_B1
VFG043118(gi:15802384)	0.955555555555556	IBS2_T2_B1
VFG043117(gi:15802383)	0.976964769647697	IBS2_T2_B1
VFG043116(gi:161367586)	0.939890710382514	IBS2_T2_B1
VFG043114(gi:15802380)	1	IBS2_T2_B1
VFG043113(gi:15802379)	1	IBS2_T2_B1
VFG043112(gi:15802378)	0.988475177304965	IBS2_T2_B1
VFG043111(gi:15802377)	0.912162162162162	IBS2_T2_B1
VFG043110(gi:161367587)	0.978893740902474	IBS2_T2_B1
VFG043109(gi:161367588)	1	IBS2_T2_B1
VFG043108(gi:15802374)	0.985943775100402	IBS2_T2_B1
VFG043107(gi:15802373)	0.992766726943942	IBS2_T2_B1
VFG043106(gi:15802372)	0.996825396825397	IBS2_T2_B1
VFG043103(gi:15802359)	0.964234620886981	IBS2_T2_B1
VFG043101(gi:15802357)	0.995833333333333	IBS2_T2_B1
VFG043100(gi:15802356)	0.94047619047619	IBS2_T2_B1
VFG043099(gi:15802355)	1	IBS2_T2_B1
VFG043098(gi:15802304)	0.994444444444444	IBS2_T2_B1
VFG043097(gi:15802303)	0.922279792746114	IBS2_T2_B1
VFG043096(gi:15802302)	0.993243243243243	IBS2_T2_B1
VFG043095(gi:15802301)	0.980582524271845	IBS2_T2_B1
VFG043094(gi:15802300)	0.983715012722646	IBS2_T2_B1
VFG043092(gi:15802298)	0.998796630565584	IBS2_T2_B1
VFG043091(gi:15802296)	0.99883855981417	IBS2_T2_B1
VFG043090(gi:15802295)	0.975238095238095	IBS2_T2_B1
VFG043089(gi:15802294)	1	IBS2_T2_B1
VFG043088(gi:15802293)	1	IBS2_T2_B1
VFG043087(gi:15802292)	0.994778067885117	IBS2_T2_B1
VFG043086(gi:15802291)	0.987974987974988	IBS2_T2_B1
VFG043085(gi:15802290)	0.905852417302799	IBS2_T2_B1
VFG043084(gi:15801200)	0.9979035639413	IBS2_T2_B1
VFG043083(gi:15801199)	1	IBS2_T2_B1
VFG043082(gi:15801198)	0.996815286624204	IBS2_T2_B1
VFG043081(gi:15801197)	1	IBS2_T2_B1
VFG043080(gi:15801196)	0.994277539341917	IBS2_T2_B1
VFG043079(gi:15801195)	0.964240102171137	IBS2_T2_B1
VFG043078(gi:15801194)	0.990740740740741	IBS2_T2_B1
VFG043077(gi:15801193)	1	IBS2_T2_B1
VFG043076(gi:15801192)	1	IBS2_T2_B1
VFG043075(gi:15801191)	0.992592592592593	IBS2_T2_B1
VFG043074(gi:15801190)	0.995203836930456	IBS2_T2_B1
VFG043073(gi:15801189)	0.957575757575758	IBS2_T2_B1
VFG043072(gi:15801187)	1	IBS2_T2_B1
VFG042727(gi:15801156)	0.946153846153846	IBS2_T2_B1
VFG042718(gi:15801636)	1	IBS2_T2_B1
VFG042714(gi:15801632)	0.997222222222222	IBS2_T2_B1
VFG042713(gi:15801631)	0.971631205673759	IBS2_T2_B1
VFG042592(gi:46487741)	0.92627824019025	IBS2_T2_B1
VFG042591(gi:46487740)	0.998633879781421	IBS2_T2_B1
VFG042590(gi:46487739)	1	IBS2_T2_B1
VFG042210	0.998722860791826	IBS2_T2_B1
VFG042097(gi:15832963)	1	IBS2_T2_B1
VFG042096(gi:15832962)	0.983739837398374	IBS2_T2_B1
VFG042095(gi:15832966)	1	IBS2_T2_B1
VFG042094(gi:15832965)	0.927860696517413	IBS2_T2_B1
VFG042093(gi:15832967)	1	IBS2_T2_B1
VFG042092(gi:15832970)	0.997278911564626	IBS2_T2_B1
VFG042091(gi:15832969)	0.991408934707904	IBS2_T2_B1
VFG042090(gi:15832972)	1	IBS2_T2_B1
VFG042089(gi:15832971)	0.993993993993994	IBS2_T2_B1
VFG042088(gi:15832974)	0.996007984031936	IBS2_T2_B1
VFG042087(gi:15832973)	0.998639455782313	IBS2_T2_B1
VFG042086(gi:15832975)	0.964349376114082	IBS2_T2_B1
VFG042085(gi:15832978)	0.992337164750958	IBS2_T2_B1
VFG042084(gi:15832979)	0.998498498498498	IBS2_T2_B1
VFG042083(gi:15832980)	1	IBS2_T2_B1
VFG042081(gi:15832984)	1	IBS2_T2_B1
VFG042080(gi:15832983)	1	IBS2_T2_B1
VFG042078(gi:15832985)	0.999029597282872	IBS2_T2_B1
VFG042077(gi:15832986)	1	IBS2_T2_B1
VFG042076(gi:15832987)	1	IBS2_T2_B1
VFG042073(gi:15832988)	1	IBS2_T2_B1
VFG041003(gi:284924301)	0.998236331569665	IBS2_T2_B1
VFG041002(gi:284924300)	1	IBS2_T2_B1
VFG041001(gi:284924299)	0.992207792207792	IBS2_T2_B1
VFG041000(gi:284924296)	1	IBS2_T2_B1
VFG040999(gi:284924295)	0.996168582375479	IBS2_T2_B1
VFG040998	1	IBS2_T2_B1
VFG040997	1	IBS2_T2_B1
VFG040956(gi:157156659)	0.960416666666667	IBS2_T2_B1
VFG040953(gi:157154920)	0.929738562091503	IBS2_T2_B1
VFG040949(gi:157157609)	0.948333333333333	IBS2_T2_B1
VFG040947(gi:157156601)	0.969465648854962	IBS2_T2_B1
VFG036001(gi:387605878)	0.978672170622635	IBS2_T2_B1
VFG035957(gi:387609338)	1	IBS2_T2_B1
VFG035891(gi:387605712)	1	IBS2_T2_B1
VFG035882(gi:387605711)	0.93452380952381	IBS2_T2_B1
VFG035824(gi:387605702)	0.998073217726397	IBS2_T2_B1
VFG035803(gi:218557167)	0.908108108108108	IBS2_T2_B1
VFG035799(gi:387605701)	0.990079365079365	IBS2_T2_B1
VFG035774(gi:387605700)	1	IBS2_T2_B1
VFG035751(gi:387605699)	0.997652582159624	IBS2_T2_B1
VFG035727(gi:218703477)	0.990860215053763	IBS2_T2_B1
VFG035726(gi:387605698)	0.973398479913138	IBS2_T2_B1
VFG035701(gi:387605697)	0.976190476190476	IBS2_T2_B1
VFG035678(gi:218703475)	0.915046796256299	IBS2_T2_B1
VFG035652(gi:387605695)	0.973333333333333	IBS2_T2_B1
VFG035626(gi:387605694)	1	IBS2_T2_B1
VFG035575(gi:387605692)	1	IBS2_T2_B1
VFG035524(gi:218703469)	0.997349237905898	IBS2_T2_B1
VFG035523(gi:387605690)	0.961884961884962	IBS2_T2_B1
VFG035500(gi:218703468)	0.974206349206349	IBS2_T2_B1
VFG035499(gi:387605689)	0.976757369614512	IBS2_T2_B1
VFG035477(gi:218703467)	0.974666666666667	IBS2_T2_B1
VFG035476(gi:387605688)	0.961000735835173	IBS2_T2_B1
VFG035450(gi:387605687)	0.997916666666667	IBS2_T2_B1
VFG035432(gi:218696585)	0.994117647058824	IBS2_T2_B1
VFG035428(gi:387609992)	0.978031634446397	IBS2_T2_B1
VFG035427(gi:218696586)	0.953719976567077	IBS2_T2_B1
